360739#|[3609351264]|[36093]|1974-03-29|1978-03-01|2014-01-08|1978-03-01|no|||yes||no||||||||||||||61
361510#|[3651286]|[36103]|1974-11-22|1983-05-16|2009-09-25|1983-05-16|no|||||no||||||||||||||9
361183|[3608951330]|[36089]|1974-12-27|1986-04-15|1986-04-15|1986-04-15|no|||||no||||||||||||||7
360923#|[3611951693]|[36119]|1974-06-28|1983-12-02|2007-09-28|1983-12-02|no|||yes||no||||||||||||||24
360388#|[3605151869]|[36051]|1973-12-28|1979-12-04|2010-04-05|1979-12-04|no|||||no||||||||||||||58
361340#|[3602751891]|[36027]|1974-10-18|1984-09-05|2012-05-02|1984-09-05|no|||yes||no||||||||||||||11
361156#|[3603151935]|[36031]|1975-01-17|1979-07-20|2001-08-23|1979-07-20|no|||||no||||||||||||||8
361164#|[3608352100]|[36083]|1975-10-03|1980-06-18|1980-06-18|1980-06-18|no|||||no||||||||||||||41
361076#|[3601352155]|[36013]|1978-03-03|1980-02-15|1980-02-15|1980-02-15|no|||||no||||||||||||||52
360800#|[3652188]|[36103]|1974-03-22|1977-09-30|2009-09-25|1977-09-30|no|||||no||||||||||||||9
360482#|[3605953000]|[36059]|1974-06-28|1977-04-15|2009-09-11|1977-04-15|no|||yes||no||||||||||||||21
361600#|[3653022]|[36059]|1983-01-31|1997-04-02||1983-01-31|no|||||no||||||||||||||21
361477#|[3653055]|[36101]|1975-01-03|1986-01-17|1986-01-17|1986-01-17|no|||||no||||||||||||||1
361391|[3603153077]|[36031]|1975-07-11|1985-05-15|1985-05-15|1985-05-15|no|||||no||||||||||||||8
361089#|[3601753297]|[36017]|1975-02-21|1984-08-24|2010-11-26|1984-08-24|no|||||no||||||||||||||54
361240#|[3611953517]|[36119]|1975-01-31|1986-07-03|2007-09-28|1986-07-03|no|||yes||no||||||||||||||24
360587A|[3653660]|[36067]|1974-06-07|2016-11-04|2016-11-04|1985-11-20|no|||||no||||||||||||||55
360508#|[3606353682]|[36063]|1974-04-12|1982-01-06|2010-09-17|1982-01-06|no|||||no||||||||||||||46
361400|[3603551407]|[36035]|1975-01-31|1985-08-19|1985-08-19|1985-08-19|no|||||no||||||||||||||56
360801#|[3653396]|[36103]|1974-04-12|1983-04-18|2009-09-25|1983-04-18|no|||||yes|360801|1994-10-01|2008-10-01|10|0|0|R|||||||9
360725#|[3609153737]|[36091]|1974-06-21|1982-12-15|1995-08-16|1982-12-15|no|||||no||||||||||||||3
361484|[3653775]|[36035]||||1976-06-30|no|||||no||||||||||||||56
361110|[3604353968]|[36043]|1974-11-01|1985-07-03|1985-07-03|1985-07-03|no|||||no||||||||||||||17
360161#|[3601753979]|[36017]|1974-02-22|1985-12-18|2010-11-26|1985-12-18|no|||||no||||||||||||||54
360162#|[3601753990]|[36017]|1974-09-20|1984-11-15|2010-11-26|1984-11-15|no|||||no||||||||||||||54
361345|[3654012]|[36089]|1974-11-29|1986-04-30|1986-04-30|1986-04-30|no|||yes||no||||||||||||||7
361287#|[3605154089]|[36051]|1975-01-31|1985-07-03|1985-07-03|1985-07-03|no|||||no||||||||||||||58
360389#|[3654078]|[36051]|1974-05-24|1984-03-23|1984-03-23|1984-03-23|no|||||no||||||||||||||58
360685#|[3654100]|[36087]|1974-03-15|1985-12-04|2014-03-03|1978-05-25|no|||yes|Bronze Certified|no||||||||||||||57
361119|[3603754166]|[36037]|1974-10-25|1984-05-25|1984-05-25|1984-05-25|no|||||no||||||||||||||44
361500|[3654155]|[36037]|1974-11-15|1984-03-23|1984-03-23|1984-03-23|no|||||no||||||||||||||44
365339#|[3654430]|[36103]||1970-05-05|2009-09-25|1971-05-21|no|||||no||||||||||||||9
361516|[3654452]|[36097]|1974-12-20|1984-04-20|1984-04-20|1984-04-20|no|||||no||||||||||||||6
360424#|[3605554474]|[36055]|1973-12-28|1979-04-16|2008-08-28|1979-04-16|no|||||no||||||||||||||38
360707#|[3608954485]|[36089]|1974-07-26|1980-11-05|1980-11-05|1980-11-05|no|||yes||no||||||||||||||7
361408|[3604354507]|[36043]|1975-01-03|1984-09-24|1984-09-24|1984-09-24|no|||||no||||||||||||||17
361646#|[3654562]|[36059]||1997-04-02||2012-04-27|no|||||no||||||||||||||21
361545#|[3654617]|[36103]|1975-07-25|1983-04-18|2009-09-25|1983-04-18|no|||||no||||||||||||||9
361639#|[3654705]|[36059]||1997-04-02||2019-08-26|no|||||no||||||||||||||21
360088#|[3600954716]|[36009]|1973-05-25|1978-11-01|1980-05-09|1978-11-01|no|||||no||||||||||||||35
360089#|[3600954727]|[36009]|1973-10-05|1979-02-01|1979-02-01|1979-02-01|no|||||no||||||||||||||35
360860B|[3611154749]|[36111]|1974-06-07|1984-11-01|2016-11-18|1984-11-01|no|||yes||no||||||||||||||5
361526#|[3654848]|[36065]|1975-02-14|1983-09-15|2013-09-27|1983-09-15|no|||||no||||||||||||||34
360408|[3605354837]|[36053]|1974-03-01|1985-08-05|2001-02-23|1985-08-05|no|||||no||||||||||||||22
360667A|[3607754881]|[36077]|1974-01-16|1978-09-29|2017-03-21|1978-09-29|no|||yes||yes|360667|1994-10-01|2011-05-01|10|0|0|R|||||||12
361275A|[3607754892]|[36077]|1974-12-20|1986-10-17|2017-03-21|1986-10-17|no|||yes||no||||||||||||||12
360588A|[3606754958]|[36067]|1974-08-30|1984-01-18|2016-11-04|1984-01-18|no|||||no||||||||||||||55
360895#|[3611755013]|[36117]|1974-05-31|1978-06-01|1978-06-01|1978-06-01|no|||||no||||||||||||||45
360748|[3609755156]|[36097]|1974-07-26|1984-04-20|1984-04-20|1984-04-20|no|||||no||||||||||||||6
360686#|[3608755211]|[36087]|1974-05-10|1982-08-02|2014-03-03|1982-08-02|no|||yes||no||||||||||||||57
360945#|[3612155222]|[36121]|1974-07-26|1983-12-23|1983-12-23|1983-12-23|no|||||no||||||||||||||49
360255B|[3602955277]|[36029]|1974-08-09|1983-03-16|2019-06-07|1983-03-16|no|||||no||||||||||||||29
360254B|[3655266]|[36029]|1974-06-07|1981-09-02|2019-06-07|1981-09-02|no|||||no||||||||||||||29
361354#|[3655376]|[36065]|1974-11-22|1983-01-19|2013-09-27|1983-01-19|no|||||no||||||||||||||34
360538#|[3655365]|[36065]|1974-02-22|1983-09-15|2013-09-27|1983-09-15|no|||||no||||||||||||||34
360345#|[3604555398]|[36045]|1974-05-31|1978-03-01|1978-03-01|1978-03-01|no|||||no||||||||||||||19
361262#|[3607555453]|[36075]|1974-10-25|1986-02-19|2013-06-18|1986-02-19|no|||||no||||||||||||||4
360374|[3604955497]|[36049]|1974-08-16|1976-06-30|1976-06-30|1976-06-30|no|||||no||||||||||||||25
360970|[3605155508]|[36051]|1974-05-31|1984-06-08|1984-06-08|1984-06-08|no|||||no||||||||||||||58
361241#|[3611955541]|[36119]|1974-10-25|1983-03-16|2007-09-28|1983-03-16|no|||yes||no||||||||||||||24
361021#|[3655530]|[36119]|1974-07-19|1982-07-05|2007-09-28|1982-07-05|no|||yes||no||||||||||||||24
360708#|[3608955563]|[36089]|1974-09-13|1985-05-01|1985-05-01|1985-05-01|no|||||no||||||||||||||7
360656#|[3607555574]|[36075]|1974-05-10|1977-05-16|2013-06-18|1977-05-16|no|||||no||||||||||||||4
360657#|[3607555585]|[36075]|1974-05-10|1981-09-30|2013-06-18|1981-09-30|no|||||no||||||||||||||4
361284A|[3607755629]|[36077]|1976-10-29|1987-02-04|2017-03-21|1987-02-04|no|||||no||||||||||||||12
361022A|[3655618]|[36077]|1974-06-28|1986-11-05|2017-03-21|1986-11-05|no|||||no||||||||||||||12
360589A|[3606755651]|[36067]|1974-05-31|1986-06-03|2016-11-04|1986-06-03|no|||||no||||||||||||||55
361276A|[3607755695]|[36077]|1974-12-20|1987-06-01|2017-03-21|1987-06-01|no|||||no||||||||||||||12
361090#|[3601755717]|[36017]|1974-12-20|1985-06-05|2010-11-26|1985-06-05|no|||||no||||||||||||||54
360090|[3600955783]|[36009]|1974-05-31|1984-04-20|1984-04-20|1984-04-20|no|||||no||||||||||||||35
360754#|[3609955827]|[36099]|1974-07-26|1988-01-15|1988-01-15|1988-01-15|no|||||no||||||||||||||42
360120#|[3601155871]|[36011]|1974-05-31|1984-02-06|2007-08-02|1984-02-06|no|||yes||no||||||||||||||15
360839#|[3610755893]|[36107]|1974-11-01|1977-06-15|2012-04-17|1977-06-15|no|||||no||||||||||||||37
360840#|[3655882]|[36107]|1973-04-06|1977-05-16|2012-04-17|1977-05-16|no|||||no||||||||||||||37
361304#|[3601755959]|[36017]|1974-12-20|1976-09-24|2010-11-26|1984-08-24|no|||||no||||||||||||||54
360163#|[3655948]|[36017]|1974-05-31|1984-09-10|2010-11-26|1984-09-10|no|||||no||||||||||||||54
361486#|[3656011]|[36059]|1974-12-20|1983-09-30|2009-09-11|1983-09-30|no|||||no||||||||||||||21
360483#|[3605956000]|[36059]|1974-11-29|1978-08-01|2009-09-11|1978-08-01|no|||yes||no||||||||||||||21
360779#|[3656088]|[36101]|1973-09-07|1977-09-30|2000-05-18|1977-09-30|no|||||no||||||||||||||1
360454A|[3656110]|[36057]|1974-02-15|1982-11-17|2018-01-19|1982-11-17|no|||||no||||||||||||||31
361413A|[3605756099]|[36057]|1974-11-29|1987-05-04|2018-01-19|1987-05-04|no|||||no||||||||||||||31
360974#|[3611756198]|[36117]|1974-04-05|1978-03-01|1978-03-01|1978-03-01|no|||||no||||||||||||||45
360896#|[3656187]|[36117]|1977-07-29|1982-08-06|1988-07-15|1982-08-06|no|||||no||||||||||||||45
360346#|[3604556209]|[36045]|1974-10-18|1982-07-30|1992-01-02|1982-07-30|no|||||no||||||||||||||19
360143#|[3656231]|[36013]|1974-08-09|1978-03-01|1978-03-01|1978-03-01|no|||||no||||||||||||||52
360539#|[3606556330]|[36065]|1974-08-02|1983-09-15|2013-09-27|1983-09-15|no|||||no||||||||||||||34
361546#|[3607556352]|[36075]|1974-12-27|1986-04-15|2013-06-18|1986-04-15|no|||||no||||||||||||||4
361575#|[3656341]|[36075]|1976-10-29|1986-02-19|2013-06-18|1986-02-19|no|||||no||||||||||||||4
361425|[3608956374]|[36089]|1975-01-17|1982-07-30|1982-07-30|1982-07-30|no|||||no||||||||||||||7
360425#|[3605556561]|[36055]|1973-11-09|1978-08-01|2008-08-28|1978-08-01|no|||||no||||||||||||||38
360803#|[3656660]|[36103]|1974-06-28|1982-11-03|2009-09-25|1982-11-03|no|||||no||||||||||||||9
361023#|[3607956748]|[36079]|1974-04-12|1986-07-03|2013-03-04|1986-07-03|no|||||no||||||||||||||30
360282|[3603756792]|[36037]|1974-03-29|1984-02-27|1984-02-27|1984-02-27|no|||||no||||||||||||||44
361341#|[3602756825]|[36027]|1974-10-25|1985-01-03|2012-05-02|1985-01-03|no|||||no||||||||||||||11
361517#|[3656814]|[36027]|1975-02-07|1984-08-01|2012-05-02|1984-08-01|no|||||no||||||||||||||11
360924#|[3611956979]|[36119]|1974-05-31|1984-08-15|2007-09-28|1984-08-15|no|||yes||no||||||||||||||24
360926#|[3657023]|[36119]|1974-05-10|1979-01-03|2007-09-28|1979-01-03|no|||||no||||||||||||||24
360925#|['PELHAM, VILLAGE OF, INCLUDES THE VILLAGE OF NORTH PELHAM']|[36119]|1974-05-17|1979-04-02|2007-09-28|1979-04-02|no|||yes||no||||||||||||||24
360283#|[3603757078]|[36037]|1974-04-05|1984-01-20|1984-01-20|1984-01-20|no|||||no||||||||||||||44
360509B|[3606357111]|[36063]|1974-05-31|1982-01-06|2017-11-03|1982-01-06|no|||||no||||||||||||||46
360426#|[3605557144]|[36055]|1974-08-09|1981-02-18|2008-08-28|1981-02-18|no|||||no||||||||||||||38
360962#|[3657177]|[36123]|1974-05-31|1981-06-15|1981-06-15|1981-06-15|no|||||no||||||||||||||36
360428#|[3605557221]|[36055]|1974-04-05|1978-09-29|2008-08-28|1978-09-29|no|||||no||||||||||||||38
360946|[3612157254]|[36121]|1974-06-28|1983-12-23|1983-12-23|1983-12-23|no|||||no||||||||||||||49
361025|[3657243]|[36121]|1974-05-24|1977-07-15|1977-07-29|1977-07-15|no|||||no||||||||||||||49
360091|[3600957298]|[36009]|1974-05-17|1984-04-20|1984-04-20|1984-04-20|no|||||no||||||||||||||35
360092|[3600957331]|[36009]|1974-05-17|1975-09-26|1984-04-20|1984-04-20|no|||||no||||||||||||||35
361135|[3603557353]|[36035]|1974-10-18|1985-02-15|1985-02-15|1985-02-15|no|||||no||||||||||||||56
361384#|[3601957375]|[36019]|1975-02-21|1987-05-04|2007-09-28|1987-05-04|no|||||no||||||||||||||20
361165#|['PETERSBURG, TOWN OF']|[36083]|1974-12-27|1978-09-01|1978-09-01|1978-09-01|no|||||no||||||||||||||41
361091#|[3601757507]|[36017]|1974-10-18|1984-08-24|2010-11-26|1984-08-24|no|||||no||||||||||||||54
361302#|[3606957529]|[36069]|1974-11-08|1982-12-03|1982-12-03|1982-12-03|no|||||no||||||||||||||26
361050|[3657518]|[36069]|1976-12-03|1984-01-20|1984-01-20|1984-01-20|no|||||no||||||||||||||26
360347#|[3604557562]|[36045]|1974-06-07|1989-06-05|1989-06-05|1989-06-05|no|||||no||||||||||||||19
360348#|[3657551]|[36045]|1974-05-17|1985-02-15|1993-09-15|1985-02-15|no|||||no||||||||||||||19
361026#|[3607957584]|[36079]|1974-05-03|1987-06-18|2013-03-04|1987-06-18|no|||yes||no||||||||||||||30
360658#|[3657661]|[36075]|1974-03-22|1982-02-17|2013-06-18|1982-02-17|no|||||no||||||||||||||4
361426|[3608957716]|[36089]|1975-01-31|1984-01-06|1984-01-06|1984-01-06|no|||||no||||||||||||||7
360687#|[3657749]|[36087]|1974-03-15|1981-08-03|2014-03-03|1981-08-03|no|||yes|Bronze Certified|no||||||||||||||57
361427|[3608957771]|[36089]|1975-01-17|||1984-12-19|no|||||no||||||||||||||7
360947|[3612157826]|[36121]|1983-12-23|1983-12-23|1983-12-23|1983-12-23|no|||||no||||||||||||||49
361027|[3657815]|[36121]|1976-04-30|1982-06-18|1982-06-18|1982-06-18|no|||||no||||||||||||||49
360375|[3604957925]|[36049]|1974-09-06|||1984-07-30|no|||||no||||||||||||||25
361141#|[3602758156]|[36027]|1974-12-20|1984-10-05|2012-05-02|1984-10-05|no|||yes||no||||||||||||||11
361184#|[3608958266]|[36089]|1978-03-31|1982-08-13|1982-08-13|1982-08-13|no|||||no||||||||||||||7
361092#|[3601758288]|[36017]|1974-09-20|1986-03-04|2010-11-26|1986-03-04|no|||||no||||||||||||||54
361277A|[3607758343]|[36077]|1974-10-25|1983-11-04|2017-03-21|1983-11-04|no|||||no||||||||||||||12
360429#|[3605558365]|[36055]|1975-10-24|1978-09-29|2008-08-28|1978-09-29|no|||||no||||||||||||||38
361581#|[3658354]|[36055]||2008-08-28|2008-08-28|1982-07-23|no|||||no||||||||||||||38
361166A|[3608358398]|[36083]|1974-11-29|1988-02-01|2016-01-06|1988-02-01|no|||||no||||||||||||||41
361278A|[3607758420]|[36077]|1974-11-08|1983-11-04|2017-03-21|1983-11-04|no|||||no||||||||||||||12
360485#|[3658486]|[36059]|1974-06-14|1978-08-11|2009-09-11|1978-08-11|no|||||no||||||||||||||21
360486#|[3658497]|[36059]|1974-06-21|1983-06-15|2009-09-11|1983-06-15|no|||||no||||||||||||||21
360484#|[3658475]|[36059]|1974-06-14|1997-04-02|2009-09-11|1978-05-25|no|||||no||||||||||||||21
361221#|[3611158552]|[36111]|1974-12-06|2009-09-25||1978-09-29|no|||||no||||||||||||||5
360168#|[3601958574]|[36019]|1974-01-04|1978-04-17|2007-09-28|1978-04-17|no|||yes||no||||||||||||||20
360169#|[3601958585]|[36019]|1974-08-30|1979-09-28|2007-09-28|1979-09-28|no|||||no||||||||||||||20
360221#|[3602758695]|[36027]|1974-07-26|1980-01-16|2012-05-02|1980-01-16|no|||yes||no||||||||||||||11
360927#|[3658728]|[36119]|1974-04-12|1979-02-15|2007-09-28|1979-02-15|no|||yes|Bronze Certified|no||||||||||||||24
361305#|[3601758772]|[36017]|1974-10-18|1983-11-04|2010-11-26|1983-11-04|no|||||no||||||||||||||54
360676#|[3608358805]|[36083]|1974-08-30|1981-09-02|1981-09-02|1981-09-02|no|||||no||||||||||||||41
361077#|[3601358926]|[36013]|1974-10-18|1983-03-11|1983-03-11|1983-03-11|no|||||no||||||||||||||52
360316#|[3658937]|[36043]|1974-03-08|1985-07-18|1999-06-02|1985-07-18|no|||||no||||||||||||||17
361078#|[3601358981]|[36013]|1974-12-20|1984-12-18|1984-12-18|1984-12-18|no|||||no||||||||||||||52
360688#|[3658992]|[36087]|1974-03-15|1982-04-15|2014-03-03|1982-04-15|no|||||no||||||||||||||57
360590A|[3606759036]|[36067]|1974-05-31|1979-01-03|2016-11-04|1979-01-03|no|||||no||||||||||||||55
361518#|[3659157]|[36103]|1974-11-15|1983-08-01|2009-09-25|1983-08-01|no|||||no||||||||||||||9
360121#|[3659212]|[36011]|1974-05-03|1982-06-01|2007-08-02|1982-06-01|no|||||no||||||||||||||15
360928#|[3659223]|[36119]|1974-05-03|1980-01-16|2007-09-28|1980-01-16|no|||yes||no||||||||||||||24
360053#|[3659245]|[36007]|1974-02-01|1977-05-02|1977-05-02|1977-05-02|no|||||no||||||||||||||40
360804#|[3659355]|[36103]|1974-06-14|1983-03-02|2009-09-25|1983-03-02|no|||Yes ||no||||||||||||||9
360976#|[3607159388]|[36071]|1974-05-03|1978-06-01|2009-08-03|1978-06-01|no|||||no||||||||||||||60
361064|[3659454]|[36049]|1975-07-11|1985-06-19|1985-06-19|1985-06-19|no|||||no||||||||||||||25
361562#|[3659531]|[36059]|1977-06-24|1983-07-05|2009-09-11|1983-07-05|no|||||no||||||||||||||21
361029#|[3605159179]|[36051]|1974-08-16|1984-12-18|1984-12-18|1984-12-18|no|||||no||||||||||||||58
360510#|[3606359267]|[36063]|1974-04-12|1983-08-15|2010-09-17|1983-08-15|no|||yes||no||||||||||||||46
361079|[3601359421]|[36013]|1975-07-11|1983-10-07|1983-10-07|1983-10-07|no|||||no||||||||||||||52
360093#|[3600959509]|[36009]|1974-12-20|1978-04-17|1983-07-18|1978-04-17|no|||||no||||||||||||||35
360094#|[3659498]|[36009]|1973-05-25|1978-04-17|1978-04-17|1978-04-17|no|||||no||||||||||||||35
360709#|[3659564]|[36089]|1974-03-08|1982-01-06|1996-01-05|1982-01-06|no|||yes||no||||||||||||||7
361185|[3608959575]|[36089]|1974-11-15|1986-03-04|1986-03-04|1986-03-04|no|||yes||no||||||||||||||7
360963#|[3612359597]|[36123]|1974-07-26|1984-03-23|1984-03-23|1984-03-23|no|||||no||||||||||||||36
360222#|[3602759641]|[36027]|1974-06-28|1984-01-05|2012-05-02|1984-01-05|no|||yes||no||||||||||||||11
361142#|[3602759652]|[36027]|1974-11-29|1978-11-15|2012-05-02|1978-11-15|no|||yes||no||||||||||||||11
360929#|[3611959685]|[36119]|1974-05-24|1984-05-25|2007-09-28|1984-05-25|no|||yes||no||||||||||||||24
361435|['PRATTSBURG, TOWN OF']|[36101]|1975-04-11|1984-01-20|1984-01-20|1984-01-20|no|||||no||||||||||||||1
360296#|[3603959751]|[36039]|1974-09-20|1983-05-16|2008-05-16|1983-05-16|no|||||no||||||||||||||16
360185#|[3602359773]|[36023]|1974-02-15|1985-05-15|2010-03-02|1985-05-15|no|||yes||no||||||||||||||27
361306#|[3601759817]|[36017]|1975-01-17|1983-04-01|2010-11-26|1983-04-01|no|||||no||||||||||||||54
361192#|[3609359861]|[36093]|1974-12-20|1988-07-01|2014-01-08|1988-07-01|no|||||no||||||||||||||61
361190#|[3609159949]|[36091]|1974-11-15|1995-08-16|1995-08-16|1985-12-02|no|||||no||||||||||||||3
360659#|[3659960]|[36075]|1974-05-10|1982-09-02|2013-06-18|1982-09-02|no|||yes||no||||||||||||||4
360780#|[3610159982]|[36101]|1974-05-10|1977-09-30|1977-09-30|1977-09-30|no|||||yes|360780|1991-10-01|1993-10-01|10|0|0|R|||||||1
361030#|[3607960147]|[36079]|1974-03-29|1987-09-04|2013-03-04|1987-09-04|no|||||no||||||||||||||30
361236#|[3611560092]|[36115]|1975-01-17|1986-08-19|1996-11-20|1986-08-19|no|||||no||||||||||||||23
360879#|[3611360356]|[36113]|1974-09-20|1984-07-16|1996-08-16|1984-07-16|no|||yes||no||||||||||||||18
360806#|[3660422]|[36103]|1974-01-09|1977-05-16|2009-09-25|1977-05-16|no|||||no||||||||||||||9
365340#|[3608760510]|[36087]||1973-08-31|2014-03-03|1973-08-31|no|||||no||||||||||||||57
360095|[3600960587]|[36009]|1975-04-25|1982-11-05|1982-11-05|1982-11-05|no|||||no||||||||||||||35
360096#|[3660576]|[36009]|1974-11-22|1978-08-01|1978-08-01|1978-08-01|no|||||no||||||||||||||35
360781|[3610160653]|[36101]|1974-08-02|1982-12-03|1982-12-03|1982-12-03|no|||||no||||||||||||||1
361346A|[3660675]|[36001]|1976-10-22|1982-04-02|2015-03-16|1982-04-02|no|||||no||||||||||||||14
361205|[3609760763]|[36097]||||1976-09-30|no|||||no||||||||||||||6
361548|[3660829]|[36117]|1975-01-10|1983-04-08|1983-04-08|1983-04-08|no|||||no||||||||||||||45
361143#|[3602760905]|[36027]|1974-10-18|1984-10-16|2012-05-02|1984-10-16|no|||yes|Bronze Certified|no||||||||||||||11
361614#|[3660895]|[36027]||2012-05-02|2012-05-02|1985-05-10|no|||yes||no||||||||||||||11
361265#|[3607560873]|[36075]|1974-11-22|1991-04-01|2013-06-18|1991-04-01|no|||||no||||||||||||||4
360540#|[3606561126]|[36065]|1974-10-18|1985-05-01|2013-09-27|1985-05-01|no|||||no||||||||||||||34
360541#|[3661115]|[36065]|1977-03-04|1984-09-24|2013-09-27|1984-09-24|no|||||no||||||||||||||34
361466|[3661159]|[36089]|1974-11-15|1984-01-06|1984-01-06|1984-01-06|no|||||no||||||||||||||7
361032#|[3608361148]|[36083]|1974-07-26|1980-03-18|1980-03-18|1980-03-18|no|||yes||no||||||||||||||41
360014A|[3600161181]|[36001]|1974-12-06|1982-08-27|2015-03-16|1982-08-27|no|||||no||||||||||||||14
361144#|[3602761357]|[36027]|1974-10-18|1984-09-05|2012-05-02|1984-09-05|no|||yes||no||||||||||||||11
361999#|[3661346]|[36027]|1984-01-05|1985-02-01|2012-05-02|1985-02-01|no|||yes||no||||||||||||||11
360032#|[3661434]|[36003]|1976-01-23|1978-01-05|1978-01-05|1978-01-05|no|||||no||||||||||||||2
361360A|[3661489]|[36077]|1974-11-15|1986-01-03|2017-03-21|1986-01-03|no|||yes||no||||||||||||||12
361279A|[3607761467]|[36077]|1974-10-18|1986-04-15|2017-03-21|1986-04-15|no|||yes||no||||||||||||||12
361216#|[3610761511]|[36107]|1974-12-20|1985-05-15|2012-04-17|1985-05-15|no|||||no||||||||||||||37
360660#|[3607561533]|[36075]|1974-07-26|1978-02-15|2013-06-18|1978-02-15|no|||yes||no||||||||||||||4
360604#|[3606961544]|[36069]|1974-05-17|1984-12-18|1984-12-18|1984-12-18|no|||||no||||||||||||||26
361197#|[3609561599]|[36095]|1974-11-29|1988-01-01|2012-02-16|1988-01-01|no|||||no||||||||||||||39
361060#|[3661588]|[36095]|1974-05-31|1987-09-01|2012-02-16|1987-09-01|no|||||no||||||||||||||39
361467|[3661621]|[36089]|1975-01-10|1984-01-06|1984-01-06|1984-01-06|no|||||no||||||||||||||7
361257#|[3607361742]|[36073]|1975-02-07|1979-09-14|1979-09-14|1979-09-14|no|||||no||||||||||||||33
360430#|[3605561808]|[36055]|1974-03-08|1981-06-15|2008-08-28|1981-06-15|no|||||no||||||||||||||38
361372|[3601361885]|[36013]|1975-01-24|||1982-10-29|no|||||no||||||||||||||52
360805#|[3610361984]|[36103]|1974-07-26|1978-03-01|2009-09-25|1978-03-01|no|||||no||||||||||||||9
360971#|[3662066]|[36101]|1973-09-21|1980-05-15|1980-05-15|1980-05-15|no|||||no||||||||||||||1
360431#|[3605563000]|[36055]|1974-06-28|1978-11-01|2008-08-28|1978-11-01|no|||yes||no||||||||||||||38
360861B|[3611163011]|[36111]|1974-06-21|1983-03-16|2016-11-18|1983-03-16|no|||||no||||||||||||||5
360829B|[3610563176]|[36105]|1974-06-28|1987-12-17|2015-08-17|1987-12-17|no|||||no||||||||||||||32
360488#|[3663264]|[36059]|1974-06-28|1982-11-17|2009-09-11|1982-11-17|no|||||no||||||||||||||21
360349|[3604563341]|[36045]|1976-03-26|1985-07-03|1985-07-03|1985-07-03|no|||||no||||||||||||||19
360542#|[3606563418]|[36065]|1974-08-30|1985-01-03|2013-09-27|1985-01-03|no|||yes||no||||||||||||||34
360755|[3609963440]|[36099]|1974-07-26|1985-06-05|1985-06-05|1985-06-05|no|||||no||||||||||||||42
360455A|[3605763561]|[36057]|1974-10-25|1988-04-01|2018-01-19|1988-04-01|no|||||no||||||||||||||31
360897#|[3611763605]|[36117]|1974-06-28|1984-03-09|1984-03-09|1984-03-09|no|||||no||||||||||||||45
361421A|[3607763638]|[36077]|1975-01-10|1988-06-01|2017-03-21|1988-06-01|no|||yes||no||||||||||||||12
360862B|['ROSENDALE, TOWN OF, INCLUDES THE VILLAGE OF ROSENDALE']|[36111]|1974-05-31|1985-11-01|2016-11-18|1985-11-01|no|||yes||no||||||||||||||5
361640#|[3663792]|[36059]||1997-04-02||2007-07-30|no|||||no||||||||||||||21
361035#|[3663803]|[36059]|1974-06-28|1983-12-15|2009-09-11|1983-12-15|no|||||no||||||||||||||21
360489#|[3663770]|[36059]|1974-06-28|1984-01-05|2009-09-11|1984-01-05|no|||||no||||||||||||||21
361186|[3608963858]|[36089]|1976-03-26|1982-07-30|1982-07-30|1982-07-30|no|||||no||||||||||||||7
360740#|[3609363935]|[36093]|1976-07-30|1984-06-15|2014-01-08|1984-06-15|no|||||no||||||||||||||61
360726#|[3663957]|[36091]|1974-04-12|1984-01-05|1995-08-16|1984-01-05|no|||||no||||||||||||||3
360170#|[3663979]|[36019]|1974-06-14|1987-08-04|2007-09-28|1987-08-04|no|||||no||||||||||||||20
361036B|[3602564001]|[36025]|1974-08-02|1985-05-15|2016-06-16|1985-05-15|no|||||no||||||||||||||59
360511#|[3606364034]|[36063]|1974-05-03|1979-07-06|2010-09-17|1979-07-06|no|||yes||no||||||||||||||46
360432#|[3605564144]|[36055]|1974-03-08|1982-05-17|2008-08-28|1982-05-17|no|||||no||||||||||||||38
360033|[3600364166]|[36003]|1974-09-16|1983-12-23|1983-12-23|1983-12-23|no|||yes||no||||||||||||||2
360964|[3664199]|[36123]|1974-06-28|1985-06-05|1985-06-05|1985-06-05|no|||||no||||||||||||||36
361583#|[3664232]|[36059]||1982-11-17|2009-09-11|1982-11-17|no|||||no||||||||||||||21
361428|[3608964221]|[36089]|1975-02-14|||1984-12-19|no|||||no||||||||||||||7
361121#|[3604364254]|[36043]|1974-11-01|1999-06-02|1999-06-02|1984-12-19|no|||||no||||||||||||||17
360350#|[3604564265]|[36045]|1974-06-07|1985-06-05|1992-08-18|1985-06-05|no|||||no||||||||||||||19
360930#|[3664325]|[36119]|1973-12-28|1979-09-28|2007-09-28|1979-09-28|no|||yes||no||||||||||||||24
360931#|[3611964309]|[36119]|1978-11-03|1980-04-01|2007-09-28|1980-04-01|no|||yes||no||||||||||||||24
360351#|[3664408]|[36045]|1974-05-31|1985-11-15|1994-05-02|1985-11-15|no|||||no||||||||||||||19
360491#|[3664430]|[36059]|1974-06-14|1983-10-18|2009-09-11|1983-10-18|no|||||no||||||||||||||21
360807#|[3664485]|[36103]|1974-05-03|1978-01-05|2009-09-25|1978-01-05|no|||||no||||||||||||||9
